"","STRUCTURE_NUMBER_008","YEAR_BUILT_027","COUNTY_CODE_003","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060"
"4700","B53005800000000",1962,105,"N","N","N"
"4701","B53005900000000",1959,105,"7","7","5"
"4702","B53006000000000",1959,105,"7","8","8"
"4703","B53006100000000",1959,105,"7","7","6"
"4704","B53006200000000",1959,105,"7","7","7"
"4705","B53006300000000",1959,105,"8","8","8"
"4706","B53006400000000",1959,105,"7","8","8"
"4707","B53006500000000",1961,105,"6","5","4"
"4708","B53006600000000",1961,105,"5","5","5"
"4709","B53006900000000",1962,105,"6","6","7"
"4710","B53007100000000",1961,105,"6","6","6"
"4711","B53007200000000",1961,105,"4","6","4"
"4712","B53007300000000",1961,105,"6","7","5"
"4713","B53007400000000",1961,105,"6","6","7"
"4714","B53007500000000",1961,105,"6","6","6"
"4715","B53007600000000",1961,105,"6","5","4"
"4716","B53007700000000",1961,105,"7","6","7"
"4717","B53007800000000",1961,105,"7","7","7"
"4718","B53007900000000",1961,105,"7","7","7"
"4719","B53008000000000",1961,105,"7","7","6"
"4720","B53008100000000",1962,105,"8","7","7"
"4721","B53008200000000",1962,105,"8","7","7"
"4722","B53008300000000",1961,105,"7","8","7"
"4723","B53008400000000",1961,105,"7","7","7"
"4724","B53008500000000",1962,105,"7","6","5"
"4725","B53008600000000",1962,105,"6","6","6"
"4726","B53008700000000",1960,105,"7","7","6"
"4727","B53008800000000",1961,105,"5","6","7"
"4728","B53008900000000",1961,105,"6","6","7"
"4729","B53009000000000",1962,105,"5","6","5"
"4730","B53009200000000",1962,105,"6","6","6"
"4731","B53009300000000",1963,105,"4","6","7"
"4732","B53009400000000",1964,105,"4","6","6"
"4733","B53009500000000",1966,105,"N","N","N"
"4734","B53009600000000",1966,105,"3","7","6"
"4735","B53009700000000",1969,105,"5","7","6"
"4736","B53009800000000",1970,105,"7","7","6"
"4737","B53009900000000",1973,105,"3","3","7"
"4738","B53010000000000",1968,105,"8","7","7"
"4739","B53010100000000",1976,105,"7","8","8"
"4740","B53010200000000",1976,105,"7","8","7"
"4741","B53010300000000",1970,105,"7","7","7"
"4742","B53010400000000",1972,105,"5","7","5"
"4743","B53010500000000",1976,105,"7","7","7"
"4744","B53010600000000",1976,105,"7","7","6"
"4745","B53010700000000",1975,105,"7","7","7"
"4746","B53010800000000",1975,105,"8","7","7"
"4747","B53010900000000",1975,105,"7","7","7"
"4748","B53011000000000",1975,105,"8","8","8"
"4749","B53011100000000",1975,105,"6","7","7"
"4750","B53011200000000",1975,105,"8","8","7"
"4751","B53011300000000",1975,105,"6","5","7"
"4752","B53011400000000",1975,105,"7","7","6"
"4753","B53011500000000",1975,105,"7","8","6"
"4754","B53011600000000",1975,105,"7","7","8"
"4755","B53011700000000",1975,105,"5","6","7"
"4756","B53011800000000",1975,105,"7","7","8"
"4757","B53011900000000",1975,105,"7","7","7"
"4758","B53012000000000",1975,105,"7","7","8"
"4759","B53012100000000",1974,105,"N","N","N"
"4760","B53012200000000",1973,105,"N","N","N"
"4761","B53012300000000",1976,105,"4","4","7"
"4762","B53012400000000",1978,105,"7","7","8"
"4763","B53012500000000",1978,105,"N","N","N"
"4764","B53012700000000",1981,105,"N","N","N"
"4765","B53012800000000",1983,105,"7","7","7"
"4766","B53012900000000",1981,105,"7","8","7"
"4767","B53013000000000",1981,105,"7","8","7"
"4768","B53013100000000",1982,105,"N","N","N"
"4769","B53013200000000",1982,105,"N","N","N"
"4770","B53013300000000",1983,105,"6","7","6"
"4771","B53013400000000",1983,105,"6","6","7"
"4772","B53013500000000",1982,105,"4","4","6"
"4773","B53013600000000",1984,105,"7","8","7"
"4774","B53013700000000",1983,105,"5","5","6"
"4775","B53013900000000",1983,105,"N","N","N"
"4776","B53014000000000",1984,105,"N","N","N"
"4777","B53014100000000",1987,105,"7","8","7"
"4778","B53014200000000",1989,105,"7","7","7"
"4779","B53014300000000",1989,105,"8","8","8"
"4780","B53014400000000",1989,105,"7","8","7"
"4781","B53014500000000",1938,105,"7","5","5"
"4782","B53014600000000",1990,105,"7","8","8"
"4783","B53014700000000",1990,105,"6","6","8"
"4784","B53014800000000",1992,105,"7","8","8"
"4785","B53014900000000",1990,105,"6","6","8"
"4786","B53015000000000",1990,105,"N","N","N"
"4787","B53015100000000",1991,105,"7","8","6"
"4788","B53015200000000",1989,105,"N","N","N"
"4789","B53015300000000",1990,105,"7","7","7"
"4790","B53015400000000",1990,105,"5","5","7"
"4791","B53015500000000",1990,105,"6","6","8"
"4792","B53015600000000",1990,105,"7","7","8"
"4793","B53015700000000",1992,105,"6","8","8"
"4794","B53015800000000",1989,105,"N","N","N"
"4795","B53015900000000",1990,105,"N","N","N"
"4796","B53016000000000",1990,105,"7","7","8"
"4797","B53016100000000",1990,105,"N","N","N"
"4798","B53016200000000",1990,105,"7","7","7"
"4799","B53016400000000",1992,105,"8","8","8"
"4800","B53016500000000",1990,105,"7","7","7"
"4801","B53016600000000",1992,105,"7","7","7"
"4802","B53016700000000",1992,105,"7","7","7"
"4803","B53016800000000",1993,105,"7","8","8"
"4804","B53016900000000",1992,105,"7","7","8"
"4805","B53017000000000",1993,105,"7","7","8"
"4806","B53017100000000",1997,105,"7","8","9"
"4807","B53017200000000",1996,105,"7","8","8"
"4808","B53017300000000",1993,105,"7","7","8"
"4809","B53017400000000",1993,105,"N","N","N"
"4810","B53017500000000",1996,105,"N","N","N"
"4811","B53017600000000",1994,105,"7","7","8"
"4812","B53017800000000",1996,105,"6","6","8"
"4813","B53017900000000",1994,105,"7","7","8"
"4814","B53018000000000",1994,105,"7","7","8"
"4815","B53018100000000",1995,105,"8","8","8"
"4816","B53018300000000",1995,105,"7","8","8"
"4817","B53018500000000",1995,105,"7","8","8"
"4818","B53018700000000",1996,105,"7","7","8"
"4819","B53018800000000",1996,105,"7","7","8"
"4820","B53018900000000",1998,105,"7","8","8"
"4821","B53019000000000",1996,105,"7","7","8"
"4822","B53019100000000",1996,105,"8","8","7"
"4823","B53019200000000",1997,105,"7","7","8"
"4824","B53019400000000",1997,105,"7","7","8"
"4825","B53019500000000",2003,105,"7","8","8"
"4826","B53019600000000",2000,105,"7","8","8"
"4827","B53019700000000",1996,105,"7","7","7"
"4828","B53019800000000",1996,105,"7","7","8"
"4829","B53019900000000",1997,105,"7","7","8"
"4830","B53020000000000",1997,105,"7","7","8"
"4831","B53020100000000",1997,105,"7","7","8"
"4832","B53020200000000",1998,105,"7","7","8"
"4833","B53020300000000",1987,105,"7","7","8"
"4834","B53020400000000",1999,105,"7","6","8"
"4835","B53020500000000",2011,105,"8","8","8"
"4836","B53020600000000",2002,105,"7","8","8"
"4837","B53020700000000",2002,105,"7","8","8"
"4838","B53020800000000",2002,105,"7","8","8"
"4839","B53020900000000",2001,105,"7","8","8"
"4840","B53021000000000",2002,105,"8","7","8"
"4841","B53021100000000",2002,105,"8","7","8"
"4842","B53021200000000",2002,105,"7","7","8"
"4843","B53021300000000",2002,105,"7","7","8"
"4844","B53021400000000",2003,105,"8","8","8"
"4845","B53021500000000",2004,105,"7","8","8"
"4846","B53021600000000",2003,105,"7","7","7"
"4847","B53021700000000",2004,105,"7","7","8"
"4848","B53021800000000",2004,105,"7","8","8"
"4849","B53021900000000",2004,105,"7","8","8"
"4850","B53022000000000",2003,105,"7","7","7"
"4851","B53022100000000",2002,105,"N","N","N"
"4852","B53022200000000",1999,105,"N","N","N"
"4853","B53022300000000",2005,105,"7","8","8"
"4854","B53022400000000",2001,105,"N","N","N"
"4855","B53022600000000",2004,105,"7","8","8"
"4856","B53022800000000",1992,105,"N","N","N"
"4857","B53022900000000",2003,105,"7","8","8"
"4858","B53023000000000",2004,105,"7","8","8"
"4859","B53023100000000",2003,105,"7","7","8"
"4860","B53023200000000",2004,105,"7","7","8"
"4861","B53023300000000",2004,105,"7","7","8"
"4862","B53023400000000",2003,105,"7","7","8"
"4863","B53023500000000",2003,105,"7","7","8"
"4864","B53023600000000",2003,105,"7","7","8"
"4865","B53023700000000",2003,105,"8","8","8"
"4866","B53023800000000",2003,105,"7","7","8"
"4867","B53023900000000",2005,105,"7","7","8"
"4868","B53024000000000",2008,105,"5","6","9"
"4869","B53024100000000",2004,105,"7","7","7"
"4870","B53024700000000",2006,105,"7","7","8"
"4871","B53024800000000",2008,105,"7","8","8"
"4872","B53024900000000",2012,105,"8","7","8"
"4873","B53025000000000",2012,105,"8","8","8"
"4874","B53025100000000",2013,105,"9","9","9"
"4875","B53025200000000",2013,105,"9","9","9"
"4876","B53025300000000",2013,105,"9","9","9"
"4877","B53025400000000",2013,105,"9","9","9"
"4878","B53025500000000",2013,105,"9","9","9"
"4879","B53025600000000",2013,105,"9","9","9"
"4880","B53025700000000",2013,105,"9","9","9"
"4881","B53025800000000",2013,105,"9","9","9"
"4882","B53025900000000",2013,105,"9","9","9"
"4883","B53026000000000",2013,105,"9","9","9"
"4884","B53026100000000",2013,105,"9","9","9"
"4885","B53026200000000",2013,105,"9","9","9"
"4886","B53026300000000",2013,105,"9","9","9"
"4887","B53026400000000",2012,105,"7","8","8"
"4888","B53026600000000",2013,105,"8","9","9"
"4889","B53026900000000",2008,105,"7","7","8"
"4890","B53027100000000",2008,105,"8","8","8"
"4891","B53027200000000",2009,105,"9","8","9"
"4892","B53027300000000",2009,105,"9","8","9"
"4893","B53027400000000",2009,105,"8","8","8"
"4894","B53027500000000",2009,105,"N","N","N"
"4895","B53027600000000",2009,105,"N","N","N"
"4896","B53027700000000",2011,105,"7","7","8"
"4897","B53027800000000",2011,105,"8","9","9"
"4898","B53028000000000",2010,105,"8","8","8"
"4899","B53028200000000",2011,105,"N","N","N"
"4900","B53028400000000",2012,105,"8","8","8"
"4901","B53028500000000",2011,105,"N","N","N"
"4902","B53028600000000",2012,105,"8","8","8"
"4903","B53032900000000",2013,105,"9","9","9"
"4904","B53065500000000",1984,105,"6","6","8"
"4905","B53090600000000",1948,105,"6","5","5"
"4906","B53091000000000",1946,105,"7","7","5"
"4907","B53094500000000",1930,105,"7","7","4"
"4908","B54000200000000",1950,107,"5","5","5"
"4909","B54000400000000",1949,107,"5","5","4"
"4910","B54000800000000",1957,107,"7","7","6"
"4911","B54000900000000",1958,107,"4","6","4"
"4912","B54001000000000",1959,107,"5","5","6"
"4913","B54001100000000",1961,107,"7","6","6"
"4914","B54001200000000",1965,107,"N","N","N"
"4915","B54001300000000",1965,107,"N","N","N"
"4916","B54001400000000",1965,107,"N","N","N"
"4917","B54001500000000",1965,107,"7","8","8"
"4918","B54001600000000",1965,107,"N","N","N"
"4919","B54001700000000",1967,107,"4","8","7"
"4920","B54001800000000",1972,107,"7","8","7"
"4921","B54001900000000",1975,107,"4","7","6"
"4922","B54002000000000",1976,107,"7","7","5"
"4923","B54002100000000",1977,107,"5","7","7"
"4924","B54002200000000",1977,107,"4","5","7"
"4925","B54002300000000",1979,107,"7","8","7"
"4926","B54002400000000",1980,107,"5","7","7"
"4927","B54002500000000",1980,107,"N","N","N"
"4928","B54002600000000",1980,107,"N","N","N"
"4929","B54002700000000",1984,107,"7","8","6"
"4930","B54002800000000",1981,107,"7","8","7"
"4931","B54002900000000",1983,107,"N","N","N"
"4932","B54003000000000",1983,107,"7","8","7"
"4933","B54003100000000",1983,107,"5","6","8"
"4934","B54003200000000",1985,107,"8","8","8"
"4935","B54003300000000",1985,107,"8","8","8"
"4936","B54003400000000",1985,107,"7","7","7"
"4937","B54003500000000",1985,107,"7","7","7"
"4938","B54003600000000",1985,107,"7","7","7"
"4939","B54003700000000",1985,107,"7","8","5"
"4940","B54003800000000",1985,107,"7","8","8"
"4941","B54003900000000",1985,107,"7","5","7"
"4942","B54004100000000",1986,107,"7","7","8"
"4943","B54004200000000",1986,107,"7","7","7"
"4944","B54004300000000",1986,107,"7","7","7"
"4945","B54004400000000",1986,107,"7","7","7"
"4946","B54004500000000",1986,107,"7","5","8"
"4947","B54004600000000",1987,107,"6","6","7"
"4948","B54004700000000",1987,107,"6","6","7"
"4949","B54004800000000",1987,107,"7","7","8"
"4950","B54004900000000",1987,107,"7","7","7"
"4951","B54005000000000",1988,107,"6","7","7"
"4952","B54005100000000",1988,107,"7","7","7"
"4953","B54005200000000",1988,107,"8","8","8"
"4954","B54005300000000",1988,107,"6","7","8"
"4955","B54005400000000",1988,107,"7","7","8"
"4956","B54005500000000",1990,107,"N","N","N"
"4957","B54005600000000",1989,107,"5","6","7"
"4958","B54005700000000",1989,107,"7","7","8"
"4959","B54005800000000",1989,107,"N","N","N"
"4960","B54005900000000",1989,107,"5","5","8"
"4961","B54006000000000",1990,107,"7","7","8"
"4962","B54006100000000",1990,107,"7","7","7"
"4963","B54006200000000",1990,107,"7","7","4"
"4964","B54006300000000",1999,107,"7","8","8"
"4965","B54006400000000",1996,107,"6","8","7"
"4966","B54006500000000",1993,107,"5","6","7"
"4967","B54006600000000",1992,107,"6","7","8"
"4968","B54006700000000",1992,107,"7","7","8"
"4969","B54006900000000",1994,107,"7","5","7"
"4970","B54007000000000",1997,107,"7","8","7"
"4971","B54007100000000",1995,107,"6","8","7"
"4972","B54007200000000",1995,107,"5","5","8"
"4973","B54007300000000",1994,107,"7","7","8"
"4974","B54007600000000",1998,107,"7","8","8"
"4975","B54007700000000",1998,107,"8","8","8"
"4976","B54007800000000",1999,107,"7","8","8"
"4977","B54007900000000",1941,107,"5","6","4"
"4978","B54008000000000",1998,107,"7","8","8"
"4979","B54008100000000",1999,107,"7","8","8"
"4980","B54008200000000",1999,107,"8","8","8"
"4981","B54008300000000",1999,107,"7","7","8"
"4982","B54008400000000",1999,107,"8","8","8"
"4983","B54008500000000",1999,107,"7","8","8"
"4984","B54008600000000",2000,107,"5","6","7"
"4985","B54008700000000",2000,107,"5","6","7"
"4986","B54008900000000",2000,107,"7","7","8"
"4987","B54009000000000",2001,107,"7","7","8"
"4988","B54009100000000",2000,107,"7","8","8"
"4989","B54009200000000",2001,107,"7","7","8"
"4990","B54009300000000",2000,107,"7","7","7"
"4991","B54009400000000",1999,107,"7","7","9"
"4992","B54009500000000",1999,107,"7","5","8"
"4993","B54009600000000",2001,107,"5","5","8"
"4994","B54009700000000",2001,107,"8","8","8"
"4995","B54010000000000",1997,107,"8","8","8"
"4996","B54010200000000",2001,107,"N","N","N"
"4997","B54010500000000",2004,107,"7","8","7"
"4998","B54010600000000",2004,107,"9","9","9"
"4999","B54010700000000",2006,107,"7","9","7"
"5000","B54010900000000",2004,107,"7","7","7"
"5001","B54011000000000",2008,107,"8","8","7"
"5002","B54011200000000",2010,107,"9","9","9"
"5003","B54011300000000",2011,107,"9","9","9"
"5004","B54011400000000",2014,107,"9","9","9"
"5005","B54018800000000",1936,107,"4","3","3"
"5006","B54040800000000",1938,107,"N","N","N"
"5007","B54073100000000",1947,107,"4","5","5"
"5008","B54074300000000",1989,107,"N","N","N"
"5009","B54074400000000",1989,107,"N","N","N"
"5010","B55000700000000",1955,109,"7","8","8"
"5011","B55000800000000",1955,109,"8","6","6"
"5012","B55001200000000",1958,109,"4","4","6"
"5013","B55001300000000",1958,109,"4","4","5"
"5014","B55001500000000",1958,109,"6","5","4"
"5015","B55001600000000",1958,109,"6","6","4"
"5016","B55001700000000",1958,109,"5","5","6"
"5017","B55001800000000",1958,109,"4","4","6"
"5018","B55001900000000",1958,109,"5","5","7"
"5019","B55002000000000",1959,109,"5","5","7"
"5020","B55002100000000",1958,109,"5","4","4"
"5021","B55002200000000",1958,109,"5","5","6"
"5022","B55002300000000",1958,109,"5","5","6"
"5023","B55002500000000",1957,109,"5","6","6"
"5024","B55002600000000",1973,109,"6","5","5"
"5025","B55003100000000",1958,109,"6","6","7"
"5026","B55003200000000",1958,109,"5","6","7"
"5027","B55003300000000",1958,109,"6","6","7"
"5028","B55003400000000",1958,109,"5","6","7"
"5029","B55003600000000",1958,109,"4","4","7"
"5030","B55003700000000",1958,109,"5","5","7"
"5031","B55003800000000",1958,109,"6","5","5"
"5032","B55003900000000",1958,109,"6","6","5"
"5033","B55004000000000",1958,109,"6","5","4"
"5034","B55004100000000",1958,109,"6","6","6"
"5035","B55004200000000",1958,109,"5","5","4"
"5036","B55004300000000",1958,109,"6","5","4"
"5037","B55004400000000",1958,109,"6","5","5"
"5038","B55004500000000",1958,109,"6","5","5"
"5039","B55004700000000",1958,109,"7","6","4"
"5040","B55004800000000",1958,109,"6","6","6"
"5041","B55005100000000",1959,109,"6","7","7"
"5042","B55005200000000",1959,109,"7","7","6"
"5043","B55005400000000",1961,109,"6","7","6"
"5044","B55005500000000",1962,109,"6","7","7"
"5045","B55005600000000",1961,109,"8","8","7"
"5046","B55005700000000",1963,109,"N","N","N"
"5047","B55005800000000",1964,109,"7","8","6"
"5048","B55005900000000",1966,109,"N","N","N"
"5049","B55006000000000",1966,109,"6","7","7"
"5050","B55006100000000",1973,109,"6","5","6"
"5051","B55006200000000",1967,109,"6","7","7"
"5052","B55006300000000",1968,109,"7","8","7"
"5053","B55006400000000",1968,109,"7","7","7"
"5054","B55006500000000",1972,109,"5","3","6"
"5055","B55006600000000",1972,109,"4","6","5"
"5056","B55006700000000",1971,109,"N","N","N"
"5057","B55006800000000",1976,109,"7","8","8"
"5058","B55006900000000",1976,109,"7","7","7"
"5059","B55007000000000",1979,109,"N","N","N"
"5060","B55007100000000",1987,109,"N","N","N"
"5061","B55007200000000",1980,109,"5","7","7"
"5062","B55007300000000",1978,109,"6","6","7"
"5063","B55007400000000",1977,109,"6","7","7"
"5064","B55007500000000",1979,109,"6","7","7"
"5065","B55007600000000",1980,109,"7","7","7"
"5066","B55007700000000",1980,109,"7","8","8"
"5067","B55007800000000",1981,109,"7","7","7"
"5068","B55007900000000",1982,109,"8","8","7"
"5069","B55008000000000",1980,109,"7","8","8"
"5070","B55008100000000",1982,109,"N","N","N"
"5071","B55008200000000",1982,109,"8","8","8"
"5072","B55008300000000",1982,109,"7","7","7"
"5073","B55008500000000",1982,109,"7","7","7"
"5074","B55008600000000",1982,109,"8","8","8"
"5075","B55008700000000",1982,109,"7","8","7"
"5076","B55008800000000",1982,109,"N","N","N"
"5077","B55008900000000",1983,109,"8","8","8"
"5078","B55009000000000",1983,109,"8","8","8"
"5079","B55009100000000",1924,109,"7","7","7"
"5080","B55009200000000",1985,109,"8","8","8"
"5081","B55009300000000",1985,109,"8","8","7"
"5082","B55009400000000",1986,109,"8","8","8"
"5083","B55009500000000",1985,109,"7","7","8"
"5084","B55009600000000",1984,109,"8","8","8"
"5085","B55009700000000",1986,109,"7","7","8"
"5086","B55009800000000",1987,109,"7","8","7"
"5087","B55009900000000",1986,109,"8","8","8"
"5088","B55010000000000",1987,109,"7","7","7"
"5089","B55010100000000",1986,109,"8","8","8"
"5090","B55010200000000",1986,109,"7","7","7"
"5091","B55010300000000",1991,109,"7","7","7"
"5092","B55010400000000",1987,109,"7","7","8"
"5093","B55010500000000",1987,109,"8","8","7"
"5094","B55010600000000",1987,109,"8","8","8"
"5095","B55010700000000",1988,109,"7","8","8"
"5096","B55010800000000",1988,109,"8","8","7"
"5097","B55010900000000",1989,109,"N","N","N"
"5098","B55011000000000",1989,109,"N","N","N"
"5099","B55011100000000",1990,109,"7","8","8"
"5100","B55011200000000",1990,109,"8","8","8"
"5101","B55011300000000",1990,109,"N","N","N"
"5102","B55011400000000",1989,109,"N","N","N"
"5103","B55011500000000",1990,109,"8","8","7"
"5104","B55011600000000",1990,109,"6","7","7"
"5105","B55011700000000",1991,109,"N","N","N"
"5106","B55011800000000",1991,109,"6","6","6"
"5107","B55011900000000",1993,109,"8","8","8"
"5108","B55012000000000",1994,109,"N","N","N"
"5109","B55012200000000",1994,109,"7","7","7"
"5110","B55012300000000",1996,109,"7","7","7"
